run_id,message_id,image_name,detections_count,top_class,top_confidence,inference_started_at,inference_finished_at,inference_ms,payload_size_bytes,publish_started_at,publish_confirmed_at,subscriber_received_at,subscriber_ack_published_at,publisher_ack_received_at,publish_to_subscriber_ms,subscriber_ack_processing_ms,ack_return_ms,roundtrip_ms
steps-local-yolo,16,000017.jpg,3,plastic_verpakking,0.9515,1776617765.766172,1776617765.826043,59.87,606,1776617765.829998,1776617765.83031,1776617765.831836,1776617765.831866,1776617765.83426,1.84,0.03,2.39,4.26
steps-local-yolo,17,000019.jpg,5,plastic_verpakking,0.9257,1776617765.841726,1776617765.878958,37.23,832,1776617765.879979,1776617765.880311,1776617765.881661,1776617765.881696,1776617765.884349,1.68,0.04,2.65,4.37
steps-local-yolo,18,000020.jpg,3,metalen_verpakking,0.9745,1776617765.891855,1776617765.92897,37.11,600,1776617765.92983,1776617765.93013,1776617765.931482,1776617765.931513,1776617765.934096,1.65,0.03,2.58,4.27
steps-local-yolo,19,000021.jpg,2,plastic_verpakking,0.961,1776617765.941774,1776617765.972034,30.26,480,1776617765.972449,1776617765.972725,1776617765.97408,1776617765.974109,1776617765.976769,1.63,0.03,2.66,4.32
steps-local-yolo,20,000022.jpg,6,plastic_verpakking,0.9679,1776617765.984344,1776617766.01395,29.61,963,1776617766.014987,1776617766.015335,1776617766.016655,1776617766.01669,1776617766.019488,1.67,0.03,2.8,4.5
steps-local-yolo,21,000023.jpg,1,plastic_verpakking,0.9498,1776617766.026789,1776617766.055345,28.56,362,1776617766.055656,1776617766.055935,1776617766.057395,1776617766.057424,1776617766.060171,1.74,0.03,2.75,4.51
steps-local-yolo,22,000024.jpg,12,plastic_verpakking,0.9204,1776617766.067307,1776617766.107565,40.26,1663,1776617766.10996,1776617766.11028,1776617766.111609,1776617766.111647,1776617766.11422,1.65,0.04,2.57,4.26
steps-local-yolo,23,000025.jpg,0,,,1776617766.121948,1776617766.152074,30.13,247,1776617766.152141,1776617766.152467,1776617766.153847,1776617766.153873,1776617766.156861,1.71,0.03,2.99,4.72
steps-local-yolo,24,000026.jpg,2,plastic_verpakking,0.9372,1776617766.16409,1776617766.195458,31.37,484,1776617766.195848,1776617766.196132,1776617766.197515,1776617766.197546,1776617766.200161,1.67,0.03,2.62,4.31
steps-local-yolo,25,000027.jpg,1,plastic_verpakking,0.9672,1776617766.207602,1776617766.235215,27.61,361,1776617766.23549,1776617766.235816,1776617766.237175,1776617766.237205,1776617766.239762,1.69,0.03,2.56,4.27
